text,intent,label_id
i will need a new card because mine is almost expired. how fast do i get a replacement and what is the cost?,card_about_to_expire,6
can you explain the transfer fee that i was charged?,transfer_fee_charged,39
where should i look for my pin number at?,get_physical_card,23
can i write a cheque to top up?,top_up_by_cash_or_cheque,33
i think someone is using my card without my permission!,compromised_card,13
what can i pay with? does cash work?,top_up_by_cash_or_cheque,33
"i used to know my password, but not anymore.",passcode_forgotten,25
are these cards available in europe?,country_support,14
is there a transaction limit for a disposable card?,disposable_card_limits,17
what is the maximum for top-ups?,top_up_limits,35
why is the exchange rate wrong for my cash withdrawal?,wrong_exchange_rate_for_cash_withdrawal,44
can i reset my password? i don't know what it is.,passcode_forgotten,25
i no longer want to keep this account.,terminate_account,32
how can my account have money transferred into it?,transfer_into_account,40
"i asked for 40 and i only received 20, what happened?",wrong_amount_of_cash_received,43
how can disposable cards be used?,get_disposable_virtual_card,22
where can i located the auto top up function?,automatic_top_up,3
why would a cash withdrawal be pending?,pending_cash_withdrawal,27
i need a new card before it expires.,card_about_to_expire,6
can you tell me more info about virtual disposable cards?,get_disposable_virtual_card,22
how can i top up using google pay?,apple_pay_or_google_pay,2
the exchange rate on my purchase is wrong.,card_payment_wrong_exchange_rate,10
from what countries can i use an account?,country_support,14
why is the exchange rate different on my recent purchase?,card_payment_wrong_exchange_rate,10
is my card broken? i can't get cash out of the atm,declined_cash_withdrawal,16
"i'm in austria right now, but i really need to change my pin right now. can i do this even though i'm in another country?",change_pin,12
can i add money in intervals to my account? i will be traveling.,automatic_top_up,3
i was declined when i tried to take out cash!,declined_cash_withdrawal,16
i tried to withdraw money from an atm and i was declined on front of my friends. why did this happen?,declined_cash_withdrawal,16
i contacted the seller for a direct refund last week but he still hasn't give me my money. what should i do?,Refund_not_showing_up,0
"i do not remember the code, what should i do?",passcode_forgotten,25
the app is having trouble verifying my identity.,unable_to_verify_identity,41
"i purchased something abroad, and the exchange rate that was applied was wrong.",card_payment_wrong_exchange_rate,10
where do i locate topping up with cash.,top_up_by_cash_or_cheque,33
will the system automatically update once there is no more money left?,automatic_top_up,3
"if i want a friend to top off my account, can they?",topping_up_by_card,37
how do i find out my source of funds?,verify_source_of_funds,42
i think there was an error in your exchange rate.,card_payment_wrong_exchange_rate,10
will money be added automatically when necessary?,automatic_top_up,3
where do i go to update details?,edit_personal_details,18
i am not satisfied with your company and wish to delete all accounts immediately.,terminate_account,32
i seem to be having trouble with my google pay top. can you please help?,apple_pay_or_google_pay,2
can i top-up via apple pay?,apple_pay_or_google_pay,2
we want to start a college fund for my daughter.,age_limit,1
i can't see my top up in my wallet!,topping_up_by_card,37
i want a real card,order_physical_card,24
when i exchanged currencies the value of my money changed.,wrong_exchange_rate_for_cash_withdrawal,44
do you have to be 18 to make an account?,age_limit,1
i would like to exchange currency what types are there?,exchange_via_app,19
what is the max amount of disposable cards i'm allowed.,disposable_card_limits,17
there is unexpected money in my account.,cash_withdrawal_not_recognised,11
where do you need to live to receive card,order_physical_card,24
is it possible to cancel a transaction?,cancel_transfer,5
can i change my pin in austria?,change_pin,12
"i went to an atm to get cash, but the app says the withdrawal is still pending. how is that possible when i already have the cash with me?",pending_cash_withdrawal,27
is there a fee for physical cards?,order_physical_card,24
why did i get blocked?,pin_blocked,29
what's taking my top-up so long?,pending_top_up,28
there's a refund missing from my statement,Refund_not_showing_up,0
can friends i have top-up my account?,topping_up_by_card,37
how can i prove the source of my funds?,verify_source_of_funds,42
how do i go forth on transferring a sum of money from one account to another?,transfer_into_account,40
why was the exchange rate different when i withdrew my cash?,wrong_exchange_rate_for_cash_withdrawal,44
how do i exchange aud for gbp?,exchange_via_app,19
"hi need your help for getting the refund or cancel the payment of an item, i have ordered but still have not received it.",request_refund,30
do you offer additional currency options?,fiat_currency_support,21
is there any way to cancel a transfer?,cancel_transfer,5
"the wrong amount of cash came out of the atm today when i went to withdraw. when i looked at the app, it was showing it was much more.",wrong_amount_of_cash_received,43
i took out some cash from the atm but it is still showing the transaction is pending.,pending_cash_withdrawal,27
am i able to open an account for my children?,age_limit,1
"i made a transfer and according to the receiver they haven't received the right amount its lesser than it should be.now i have to transfer more money to make up for the missing amount . can you please help me about this,what should be done",transfer_fee_charged,39
are there any top-up limits involved?,top_up_limits,35
it's been some time since refilled the top-up.,pending_top_up,28
"even though i added money ey to the card, i couldn't use it",pending_top_up,28
a transaction posted twice to my account.,transaction_charged_twice,38
why did it decline my payment?,declined_card_payment,15
i would like for someone to tell me which fiat currencies that your company supports.,fiat_currency_support,21
can i make sure my card is delivered on a specific day?,card_delivery_estimate,8
is it simple to transfer money using my credit card?,topping_up_by_card,37
can i open an account for my children?,age_limit,1
"i had a duplicate card and bought something and it showed up twice. i canceled my card, how do i get my money back?",transaction_charged_twice,38
how do i change my passcode?,passcode_forgotten,25
i think i may have been charged 1 extra on my app. could you provide some insight as to why this may have happened?,extra_charge_on_statement,20
have you sent out my card yet?,card_arrival,7
the money disappeared when i tried to use my card to top up.,topping_up_by_card,37
"if i am in china, can i still order a new card and if so, how?",card_about_to_expire,6
